,name,icon_href,date,text,stars,answer
430,виталий гор,https://avatars.mds.yandex.net/get-yapic/38135/7x7GBn59BIkGbcq4SjAuEB9Mukg-1/islands-68,1673223034.705,оно того не стоит,3.0,"Уважаемый виталий гор!

Благодарим Вас за выбор нашего отеля.

Мы признательны Вам за Ваш отзыв. Ведь мы стремимся предоставить нашим гостям сервис самого высокого уровня, поэтому с особым вниманием относимся ко всем отзывам наших гостей. В наш отель приезжают гости, которые ценят высокий сервис от нашей команды, ценность предоставляемых услуг и уютную атмосферу, такие как семьи с маленькими детьми, бизнесмены или же молодожены, отмечающие праздничное событие. 

К сожалению, мы не нашли Ваших данных в базе наших гостей. Направьте пожалуйста Ваши контактные данные на e-mail: Feedback@mriyaresort.com, наша служба управления обратной связью свяжется с Вами для уточнения деталей.

С уважением, команда MRIYA RESORT & SPA!"
431,Андрей С,https://avatars.mds.yandex.net/get-yapic/54535/0h-6/islands-68,1673041590.161,"Позиционирует себя как отель VIP уровня. По итогам недельного пребывания Mriya это примерно уровень хорошей 5 в Турции. Из плюсов много различных локаций для времяпровождения, отличный детский парк развлечений, красивая ухоженная территория. Но минусов больше ……, заселение в номера происходит в течение часа (приехали в 15.30, заселили нас в 16.40). Хотя номер должен был быть готов к 14.00… ресепшен хромает, половина сотрудников не знает что делать и всегда зовут старшую (Карину, вот она хоть немного, но решает вопросы). Анимация детская вообще 2! Взрослая на 4-. Стоимость услуг завышена, запись на услуги комплексов не согласовывается с местами (ресепшен говорит мест нет, а звонишь напрямую в спа или ресторан и места всегда есть). Еще много отрицательных моментов, лучше выбирайте Турцию!!!",3.0,"Уважаемый Андрей С!

Благодарим Вас за выбор нашего отеля.

Позвольте поблагодарить Вас за подробный отзыв о Вашем пребывании у нас на отдыхе. В нашем Комплексе мы стремимся предложить обслуживание самого высокого уровня для каждого из наших гостей, поэтому Ваш отзыв очень важен для нас. Мы обязательно примем во внимание Ваши комментарии. 

Мы готовы уточнить все детали сложившейся ситуации и вернуться к Вам с обратной связью. Направьте пожалуйста Ваши контактные данные на e-mail: Feedback@mriyaresort.com, наша служба управления обратной связью свяжется с Вами для уточнения деталей.

Вместе с тем, мы рады, что в своем отзыве Вы рассказываете об инфраструктуре и парке чудес и развлечений Дримвуд, благодаря которым у Вас остались положительные воспоминания. 

Приглашаем Вас остановится в нашем отеле – мы будем рады вновь видеть Вас среди Гостей и не упустим возможность продемонстрировать Вам улучшения в нашей работе. Если у Вас возникнут какие-либо вопросы или пожелания в преддверии Вашего следующего приезда, пожалуйста, непременно свяжитесь с нами.

С уважением, команда MRIYA RESORT & SPA!"
432,Alexey Lyashkov,https://avatars.mds.yandex.net/get-yapic/69015/0t-5/islands-68,1672639240.792,"Приехали в 17-30, номер не готов. Ждали 30 минут. И ждали бы еще если бы не пошли на рецепшен. Потом 10 минут ждали портье. Пришли в номер - служба бронирования не уведомила горничную о доп. месте - еще 30 минут заняла организация доп. места.",3.0,"Уважаемый Alexey Lyashkov!

Благодарим Вас за выбор нашего отеля.

Мы очень ценим Вас, как нашего гостя, поэтому нашим приоритетом является обеспечение максимально комфортного проживания и предоставление сервиса на самом высоком уровне. 

Мы готовы уточнить все детали сложившейся ситуации и вернуться к Вам с обратной связью. Направьте пожалуйста Ваши контактные данные на e-mail: Feedback@mriyaresort.com, наша служба управления обратной связью свяжется с Вами для уточнения деталей.

Приглашаем Вас остановится в нашем отеле – мы будем рады вновь видеть Вас среди Гостей и не упустим возможность продемонстрировать Вам улучшения в нашей работе. Если у Вас возникнут какие-либо вопросы или пожелания в преддверии Вашего следующего приезда, пожалуйста, непременно свяжитесь с нами.

С уважением, команда MRIYA RESORT & SPA!"
433,Максим Схаплок,https://avatars.mds.yandex.net/get-yapic/48449/0c-1/islands-68,1671435993.38,"Мрия. Отдых строго режима или показушный гламур.

Знакомство с этим «чудесным» отелем началось с того, что супруге досталась в качестве поощрения от работодателя поездка на 10 ночей. Ранее слышал про данный отель, много рекламы его с красивыми и яркими картинками, но посмотрим какое впечатление не только от картинок.
Позвонили по официальному телефону 8-800-… чтобы уточнить условия размещения и нам озвучили, что в номер заселяют 3-х человек. Отлично, но нас четверо – мы с супругой и двое детей, ответ меня убил: «…ну может она поехать с двумя детьми или вы с ней с одним, а второго оставите…». Ребята, вы вообще нормальные? Предлагаете дома одного оставить ребенка 5 или 8 лет? Я предложил как вариант «давайте мы доплатим и заселимся вчетвером – нам нормально», но как вариант было предложено взять для себя «…отдельный номер, а так сможете жить вместе…». И сколько же стоит данный номер – 700+ тысяч рублей на 1 человека на эти 10 ночей. Мне кажется за самый простой полулюкс это многовато.
Было принято решение что я поселюсь неподалеку и просто буду ежедневно приезжать. Уточнили – «да, возможно посещение проживающих на полный день – с 08:00 до 22:00, но это платно.» Уточнили стоимость – с супер скидкой в целых 30% это вышло по 7000 рублей за каждый день посещения. Ну 70 это не 700, так что на этом и сошлись.
Встретил жену и детей с поезда и приехали в отель в 14:00 (как раз к тому времени когда возможно заселение). Первое впечатление – дорого и красиво, ухоженные клумбы, фонтан, только на каждом шагу охранники в темных костюмах, даже на поворотах при подъезде – смотрится немного напрягающе, так как на улице около 30 градусов тепла. Но что с самим заселением, а тут мы увидели сервис по-русски – вроде все приветливо, но очень долго – заселение заняло 2,5 часа, то есть с 14:00 заселяли до 16:30 и само собой никакого консьержа, который бы помог с чемоданами супруге не было, но ладно, сам помог.
Параллельно с этим наблюдал картины, когда подъезжали другие постояльцы, но на машинах премиум класса – там вокруг них бегали по 2-3 человека (эффектно смотрелось, когда даже бычок от сигареты за ними подняли), там и консьерж был и вешалки для одежды, так что все по полной программе.
Ладно, решили, что в этот день они просто прогуляются, а утром я приеду к ним, ну и пропуск вечером оформит супруга и оплатит. Да, на ресепшене ее вечером приветливо встретили, записали все реквизиты для пропуска и взяли оплату.
Утром я приехал часам к 10, но что я вижу – на въезде охранник говорит, что на меня и машину нет пропуска. Я прошу его связаться с ресепшеном, но в ответ слышу, что если бы он был оформлен, то его передали. Связался с супругой – она подтвердила оформление и оплату. Охранник предложил ей сходить еще раз на ресепшен (он не может туда позвонить, а она должна от бассейна собрать детей и прогуляться). Не вопрос – сходила и ресепшен подтвердил, что оплата есть. Разбирались минут 10, а потом на ресепшене сказали, что оказывается есть еще и гостевая парковка, и пропуск наверняка там.
Это что за качество сервиса, когда гость мотает себе нервы 20 минут с охранником, который даже не в курсе, что у них есть гостевая парковка для посещающих. Приехав на эту гостевую парковку по дороге на каждом углу наблюдал все тех же охранников, но никто так и не спросил кто я и куда. При входе на территорию отеля через гостевой вход у меня также никто ничего не спросил, и я просто прошел дальше. Встретил своих уже на территории и решил уточнить на ресепшене, а может мне какой браслет наденут или это не надо? «Ой, а как вы сюда попали?» - этот вопрос меня удивил – через ваш гостевой вход. «А у вас мазок на ковид взяли?» - ответ «нет, там же никого не было, только рабочие, которые лампочки меняют». «А вам должны были там взять мазок и браслет надеть, а потом на электрокаре привести к нам». Но так как этого не произошло, и я уже пол часа бродил по отелю решили сделать это на ресепшене (спасибо что не отправили обратно – начинать процедуру входа сначала). Очень странно, так много охраны, но ты попадаешь на территорию вообще спокойно, и никто ничего у тебя не спрашивает.
Далее первый день прошел без особых моментов, но охранники в костюмах и на территории немного напрягают. Правда вечером, когда поднимался в горку в парковке слышал интересную фразу персонала - «…нас в 9 всех собирают на собрание, что-то будут выговаривать…».
На следующий день я уже знал, что мне нужно ехать на гостевую парковку, так что с охраной не пришлось выяснять. Но что я там вижу – сразу при входе, стоит девушка, вдруг открылся кабинет при входе, где у тебя берут мазок на ковид, и все такие приветливые. Пустовавший вчера ресепшен на гостевом входе вдруг не пуст и там сидят аж 4 девушки (правда из гостей по моим ощущениям кроме меня всего 2-3 десятка человек было за день), при этом прозвучала фраза, «здравствуйте, Максим, а мы вас как раз ожидаем…» - можно подумать, что они всех гостей заранее знают в лицо. Первые несколько дней была эта приторная показушность, но спустя неделю все успокоилось.
Но что же сама территория – она действительно большая и ухоженная, правда на некоторых площадках идет затяжной ремонт, но если вы любите просто прогуляться и пофоткаться в красивых местах, то это точно для вас, но я все же с детьми и нам нужно движение.
Заявлен парк с аттракционами и при этом они бесплатные. Да, они есть, правда штук 7, но красивые, при этом как и было сказано они бесплатные, но не расслабляйтесь, вам сразу предлагают не просто покататься, а по полной ощутить все удовольствие – воспользоваться 3D очками (цена 300р), есть аквапарк, только сначала он был закрыт, а потом в первый день открытия вход вдруг оказался платным – 500р с человека (при этом детей одних не пускают), со второго дня он стал бесплатным, но был доступен буквально дня 2. Как оказалось, среда и четверг у них в парке аттракционов выходной и они не работают, в субботу озвучили, что парк открыт для внешних гостей, которые приходят за отдельную плату, а в другие дни, то у них дождь, то еще какая причина, так что побывали там за эти 10 дней только раза 3.
И вновь вернемся к чудо охранникам, решил выйти с территории аттракционов, чтобы покурить, ведь нехорошо же курить там где дети, при этом слышу от охранника – «а зачем вы вышли с территории?». Отвечаю, что покурить, на что его ответ в очередной раз поразил: «курите там, а здесь могут курить только те кто здесь проживает!» Ответил ему немного грубо, после чего он не стал дальше докапываться.
Когда ты приезжаешь и слышишь что у тебя полный пансион, знай заранее, это не привычное «все включено», это просто завтрак, обед и ужин, причем в строго определенное время, а что же в остальное время, причем с детьми на жаре, где они периодически хотят попить, да и самому хочется… А вот ценники там тоже красивые – хотите чашечку кофе – 300р (за 200 мл), дети хотят воды – простой у нас нет, но есть модные бренды (400-600 р за бутылку 0,5), ребенок попросил молочный коктейль – ожидали что цена будет рублей 300, но потом нам озвучили 900р (это детский молочный коктейль, а не алкогольный модный). Хотите мороженное – 200р или можно шарик в рожке по 150р и так со всем остальным. Увидели малину продают – маленький стаканчик 200-300 мл – 1500 р.
Насчет других видов отдыха – я смирился, что все платно, и придется постоянно носить с собой кошелек (вестись на фразу что можно записать депозит на браслет тоже не стоит, так как в половине мест его не принимают) и решил посмотреть как дела с развлечением в закрытых помещениях – как обычно практически все платное, но дети захотели на тренажерах в 3D очках полетать, все было хорошо – катались, но в предпоследний день нам вдруг сказали что не пустят – по возрасту не проходят (это странно неделю он значит проходил, а потом вдруг перестал), есть зал с игровыми автоматами – выглядел интересным и большим, оказалось что там по трем сторонам зеркала, а в самом зале 6-7 автоматов, из которых работало только 4. Есть кинотеатр – и о чудо, он бесплатный, но попкорн наверное готовят из золотой кукурузы, судя по цене. На пляже есть детское развлечение – золотоискатель (тебе дают мешочек с мусором и камнями и ты это промываешь), там ты находишь несколько полудрагоценных камней, но стоимость мешочков тоже впечатляет 300, 1500 и 5000 рублей (возможно за 5000 ты там реальное золото должен находить?).
Насчет еды – побывав в Турции ты ожидаешь выбор из 2-3 десятков блюд, но нет, тут их буквально штук 10, при этом если закончилось, свежее не выносят, наверное готовят экономно просто. Насчет качества – я не привереда, могу и сосиски с макарошками кушать, но тут я понял, что при желании можно испортить все – вместо окрошки, ты получаешь тарелку кваса и на донышке немного ингредиентов, макароны можно просто недоварить, но как же можно испортить салат оливье – достаточно просто все накромсать кусками сантиметров по 5, да при этом пол салата это отварная морковка. Да, там были и креветки и другие море продукты, но они особо не вдохновляли.
И вновь в заключении к персоналу – отжиги от охранников:
1. Иду с ребенком и при этом на руках у нас браслеты. Охранник: «а куда вы идете?»; Я: «в здание отеля?»; Охранник: «а зачем?»; Я: «ну может потому что мы здесь проживаем?»; Охранник с задумчивым видом: «а-а-а»
2. Выходим из территории аттракционов. Охранник: «вы зачем выходите?»; Я: «как это зачем? Дальше по территории гулять.» Охранник: «не надо выходить», далее с моей стороны последовало объяснение что не нужно приставать со странными вопросами.

Как я и писал ранее каждый день посещений обходился в дополнительные 7000р и как оказалось потом, спустя 8 дней, оказывается это было без учета еды, а просто для того чтобы по их территории погулять. Оказывается от гостевой парковки посетителей должны были встречать и провожать электрокары, но даже когда они были не факт что можно было найти водителя.

За день до отъезда пришли на ресепшн, чтобы вызвать консьержа на дату выезда, озвучили, что он приходит только если вы потратили на территории более 1000р (само собой потратили). При этом консьерж в назначенное время не появился, супруга обратилась повторно – сказали ждите, после получаса безуспешного ожидания ей пришлось самой выносить чемоданы (увы, но меня в тот день не было). И это было не только у нее – ее подруга прождала консьержа 45 минут и 3 раза ходила не ресепшн.

Несколько раз приходилось обращаться на ресепшн в связи с ситуациями, при этом жалобную книгу так и не дали.

Как вывод – место красивое, денег в него вложено много, сервис внешне приветливый, но постоянно присутствуют косяки, еда есть, но не получаешь от нее удовольствие, гуляя по отелю всегда имей при себе кошелек, и желательно «толстый». Как по мне, то до турецких все включено где ты приехал и больше не о чем не переживаешь им далеко!

После обратной связи со стороны службы поддержки хочу добавить отдельное спасибо данным сотрудникам - подошли внимательно и детально. Обещали что все моменты учтут! Посмотрим позже, очень надеюсь что будет повод повысить звезды и написать больше положительного!",3.0,"Уважаемый Максим Схаплок!

Благодарим Вас за выбор нашего отеля.

Благодарим Вас за очень подробный отзыв. Мы искренне рады, что обратная связь после Вашего первого отзыва оставила у Вас только положительные эмоции. Надеемся, что в скором времени сможем снова приветствовать Вас и Ваших близких в качестве Гостей отеля – будем рады продемонстрировать Вам улучшения в своей работе, которых мы достигли благодаря Вашим комментариям. Если у Вас возникнут какие-либо вопросы или пожелания перед Вашим следующим приездом, свяжитесь с нами – будем рады сделать Все возможное, чтобы у Вас остались только самые положительные воспоминания о времени, проведенном с нами.

С радостью ждём Вас в MRIYA RESORT & SPA!"
434,Леся Соловей,https://avatars.mds.yandex.net/get-yapic/68143/0g-8/islands-68,1669626443.63,"Очень долгое оформление на ресепшене. Простояла более часа, а перед нами было всего 3- пары, потом ещё не могли дождаться когда подгонять нашу машину, т к не все вещи достали с неё. В санузле ощущение что пол не мыли, т к были мыльные капли по всему полу. Повели ребёнка в Метрополь: боулинг не работал, в кинотеатре поломка.... В общем не оправдал ожиданий сервис отеля. Сад, винный парк- погуляли, все понравилось",3.0,"Уважаемая Леся Соловей!

Благодарим Вас за выбор нашего отеля.

Позвольте поблагодарить Вас за подробный отзыв о Вашем пребывании у нас на отдыхе. В нашем Комплексе мы стремимся предложить обслуживание самого высокого уровня для каждого из наших гостей, поэтому Ваш отзыв очень важен для нас. Мы обязательно примем во внимание Ваши комментарии. 

Мы готовы уточнить все детали сложившейся ситуации и вернуться к Вам с обратной связью. Направьте пожалуйста Ваши контактные данные на e-mail: Feedback@mriyaresort.com, наша служба управления обратной связью свяжется с Вами для уточнения деталей.

Вместе с тем, мы рады, что в своем отзыве Вы рассказываете об инфраструктуре, благодаря которой у Вас остались положительные воспоминания. 

Приглашаем Вас остановится в нашем отеле – мы будем рады вновь видеть Вас среди Гостей и не упустим возможность продемонстрировать Вам улучшения в нашей работе. Если у Вас возникнут какие-либо вопросы или пожелания в преддверии Вашего следующего приезда, пожалуйста, непременно свяжитесь с нами.

С уважением, команда MRIYA RESORT & SPA!"
435,Сергей О.,https://avatars.mds.yandex.net/get-yapic/26057/109mZYmFzoyP5Qd4VQbAxc3JSBU-1/islands-68,1668580158.665,"Ну что сказать, решил отдохнуть в мрии и вот мой вердикт. Может быть красиво и пафосно для кого то, сделали из этого места прям какую то супер показательную гостиницу для отдыха. Но по мне это красивая обертка с невкусной начинкой. И так приехали в номер куча народа всем наливают шампанское спаивают людей с входа. Дальше номер стандарт обычный ни чем не выделяется от других отелей, а в некоторых случаях уступает. Не оказалось халатов. Сказали ждите два часа большая загрузка не успеваем. А как же вы номер сдаете если не подготовлен. Это с учетом того, что заселившись пошли пройтись по мрии два час, собрались в спа и опа. Ну ладно надавил принесли халаты. Спалось плохо то ли матрас то ли подушки ну не зашло в других тоже бывает. В общем завтрак все хорошо выбор есть народа с 7.30 уже толпа наверное бояться что не хватит еды. Спа это хамам и пару бань все при этом скользко на выходе никто не убирает то есть убился и фиг с ним подскальзнулся на пути в корридоре сам офигел, бассейн внутри и небольшой на улице. Парковка открытая у самого вьезда, а этл заказываешь внутр.перевозчика и стоишь ждешь ждите вас заберут, кто заберет где не понятно. В общем нужно подходить к каждой повозке и спрашивать вы за нами. То есть нельзя на них поставить свет.табло где будет указываться куда едет транспорт видно дорогое оборудование. Короче скажу так это просто отель. Не более того с завышенным рейтингом и не дающим ничего, от безумно завышенных цен на номера, до ресторанов ну раз есть люди которых можно доить совет им и любовь. Для меня теперь есть два отеля в разы лучше ривьера и приморский там ты получаешь и спа и отдых и отличный сервис. Единственное за счет чего мрию можно похвалить это персонал отличные все на позитиве. Но для меня это закрытая тема второй раз я выберу другой спа отель.",3.0,"Уважаемый Сергей О!

Благодарим Вас за выбор нашего отеля.

Мы признательны Вам за Ваш отзыв. Ведь мы стремимся предоставить нашим гостям сервис самого высокого уровня, поэтому с особым вниманием относимся ко всем отзывам наших гостей. В наш отель приезжают гости, которые ценят высокий сервис от нашей команды, ценность предоставляемых услуг и уютную атмосферу, такие как семьи с маленькими детьми, бизнесмены или же молодожены, отмечающие праздничное событие. 

Мы готовы уточнить все детали сложившейся ситуации и вернуться к Вам с обратной связью. Направьте пожалуйста Ваши контактные данные на e-mail: Feedback@mriyaresort.com, наша служба управления обратной связью свяжется с Вами для уточнения деталей.

Мы искренне надеемся, что Вы предоставите нам возможность показать Вам высокий уровень обслуживания и исключительный сервис нашего Комплекса. Приезжайте к нам снова, а мы постараемся сделать все возможное и невозможное, чтобы отдых у нас пришелся Вам по душе. Чтобы Вы полюбили нашу кухню, попробовали местные вина, и чтобы в следующий приезд Вы уехали только с самыми позитивными эмоциями.

С уважением, команда MRIYA RESORT & SPA!"
436,Виталий Рогайшис,https://avatars.mds.yandex.net/get-yapic/59871/0k-2/islands-68,1668153924.215,"Отдыхали с семьей на хэлоуин в гринвуд парке, первое впечатление, особенно очередь на тест-уезжать скорее!!! Но прибыв в парк все отрицательные эмоции улетучились. Дети веселились, и взрослые отдохнули. Эмоций положительных ооочень много. Важный момент, еду и напитки лучше брать с собой, в парке рестики не очень, выбор скудный, ценник зашкаливающий, и ооочереди...до заказа, столы пустые",3.0,"Уважаемый Виталий Рогайшис!

Благодарим Вас за выбор нашего отеля.

Благодарим за то, что уделили время написанию подробного отзыва о своем недавнем пребывании с нами. Обратная связь от Гостей очень важна для нас. Ваши комментарии и пожелания будут приняты в работу с целью улучшения качества сервиса.

Мы готовы уточнить детали и вернуться к Вам с обратной связью. Направьте пожалуйста Ваши контактные данные на e-mail: Feedback@mriyaresort.com, наша служба управления обратной связью свяжется с Вами для уточнения деталей.

Мы тщательно следим за безопасностью на территории парка, поэтому проносить продукты на территорию парка ДРИМВУД не разрешается. При желании, вы можете взять с собой детское питание (смеси, питание для малышей) и воду. На территории Парка есть кафе и ресторан! «Пеликан» - кафе на свежем воздухе со сладкими радостями для детей и взрослых, работает только в летний период. «Форестино» - ресторан с обширным меню горячих закусок и барной картой, а также специальным детским меню.

Если у Вас возникнут какие-либо вопросы или пожелания, свяжитесь с нами – мы будем рады сделать все возможное, чтобы Ваш следующий визит прошёл превосходно!

С уважением, команда MRIYA RESORT & SPA!"
437,iDea Tech TV ( YouTube ),https://avatars.mds.yandex.net/get-yapic/35885/BlePblaU0BgmVlDmybIJLcuceNs-1/islands-68,1666505822.009,Отлично провёл время но за такие деньги расчитывал на большее,3.0,"Уважаемый iDea Tech TV ( YouTube )!

Благодарим Вас за выбор нашего отеля.

Мы признательны Вам за Ваш отзыв. Ведь мы стремимся предоставить нашим гостям сервис самого высокого уровня, поэтому с особым вниманием относимся ко всем отзывам наших гостей. В наш отель приезжают гости, которые ценят высокий сервис от нашей команды, ценность предоставляемых услуг и уютную атмосферу, такие как семьи с маленькими детьми, бизнесмены или же молодожены, отмечающие праздничное событие. 

К сожалению, мы не нашли Ваших данных в базе наших гостей. Направьте пожалуйста Ваши контактные данные на e-mail: Feedback@mriyaresort.com, наша служба управления обратной связью свяжется с Вами для уточнения деталей.

С уважением, команда MRIYA RESORT & SPA!"
438,Карина Ястребова,https://avatars.mds.yandex.net/get-yapic/41409/02yVHLwghnzCB3DqBWobmHzmjE-1/islands-68,1665894321.289,"Красивая территория , хорошая шведская линия . Везде чисто , растут плодовые деревья . Очень вежливый персонал . Но расстраивает то , что установили отдельную плату практически на все , даже на японские купели , которые раньше , кстати, входили в стоимость недешевого проживания . 45000 за сутки мы отдали за номер без вида на море . Два взрослых и два маленьких ребёнка в октябре.",3.0,"Уважаемая Карина Я!

Благодарим Вас за выбор нашего отеля.

Мы признательны Вам за Ваш отзыв. Ведь мы стремимся предоставить нашим гостям сервис самого высокого уровня, поэтому с особым вниманием относимся ко всем отзывам наших гостей. Спасибо, что оценили месторасположение отеля, чистоту и гостеприимство, а также по достоинству оценили наших поваров и кондитеров, которые каждый день стараются порадовать наших Гостей чем-то особенно вкусным.

Направьте пожалуйста Ваши контактные данные на e-mail: Feedback@mriyaresort.com, наша служба по работе с гостями свяжется с Вами для уточнения деталей по сложившимся ситуациям. 

В течение всего года у нас действует множество выгодных акций и предложений.
Со всеми акциями и предложениями отеля Вы можете ознакомиться на нашем официальном сайте в разделе Спецпредложения. Будем рады подобрать для Вас комфортный вариант размещения. 

С уважением, команда MRIYA RESORT & SPA!"
439,Артём Платонов,https://avatars.mds.yandex.net/get-yapic/45848/enc-a1f72caa1c223eebf88d549822197a85e8d25ffb79ddc480da04f9ccff27900c/islands-68,1663493199.598,Мне кажется неоправданно дорого,3.0,"Уважаемый Артём Платонов!

Благодарим Вас за выбор нашего отеля.

Мы признательны Вам за Ваш отзыв. Ведь мы стремимся предоставить нашим гостям сервис самого высокого уровня, поэтому с особым вниманием относимся ко всем отзывам наших гостей. В наш отель приезжают гости, которые ценят высокий сервис от нашей команды, ценность предоставляемых услуг и уютную атмосферу, такие как семьи с маленькими детьми, бизнесмены или же молодожены, отмечающие праздничное событие. 

Мы рады, что Вы, в общем, остались довольны проживанием в отеле. Направьте пожалуйста Ваши контактные данные на e-mail: Feedback@mriyaresort.com, наша служба по работе с гостями свяжется с Вами для уточнения деталей.

В течение всего года у нас действует множество выгодных акций и предложений.
Со всеми акциями и предложениями отеля Вы можете ознакомиться на нашем официальном сайте в разделе Спецпредложения. Будем рады подобрать для Вас комфортный вариант размещения. 

С уважением, команда MRIYA RESORT & SPA!"
